,fileName,yam_pred,res_pred
452,280bd144bec22aec84f64912edef73f3.wav,5,4
453,282021ad9edf63fa9ad3519026ae5d6e.wav,1,5
454,282cc7a4bd4e0e0750242a6d2ae40373.wav,2,1
455,28750f564b1ce9ab9e3e13cb2bdc6274.wav,1,5
456,288a19092bef016d39ecc2e81ed351b0.wav,0,5
457,28b04681faca3b9a4c204929f9dab543.wav,5,4
458,2933c84ab718139672f6f60abbe4a198.wav,5,1
459,2935f4df44242d4f2687824ce95f3054.wav,3,1
460,294880182575a489b8b8c2707f3c61c7.wav,5,1
461,2954b2dd30b5c5ff0dacc727829b3646.wav,2,5
462,29764260825d154fc49511a041bd538e.wav,5,4
463,299ad37430132920d5a4abb04d4ed9fd.wav,1,5
464,29a7facb932f25237ecc5803989bfc98.wav,1,5
465,29c4e9d440348526a2772b7aaab3039b.wav,5,4
466,29e3384c4b773eba4e9809d35a4e2c5b.wav,5,1
467,29f6b4876ac8444531941b66db16c9f4.wav,2,1
468,2a0d9675990de89abb43b6eed5fe5ca3.wav,2,5
469,2a2f97cbad91b483cc290dca8bb5e3c8.wav,5,1
470,2a4d314821b665064c57b9daaea13b77.wav,2,1
471,2a510c1d0b0f2c9a212f1cfa07b1914a.wav,3,1
472,2a55a85444d4367fca591c552beb47ee.wav,2,1
473,2a6fceea723876f90947c716fa4fc860.wav,4,5
474,2a74fcfdcc86d4c2ab667936dcbeb2d7.wav,3,1
475,2a8e09acb32c23eb6ce99091d529154d.wav,5,1
476,2a9b5c5eec238295e8afcaf1587d6db8.wav,2,1
477,2aac44249bf8ccbf47d28eb03361ce13.wav,2,1
478,2aaff1a3dcb66cbe3fa81d2bbf728727.wav,2,1
479,2b08f12e0d4688829927b24e3f7d21fa.wav,3,1
480,2b0e63eb12cebb3266b9aa634ac762ab.wav,5,1
481,2b16abef29a1ab44e74c41ff2ff39d14.wav,5,1
482,2b2c88d7bb372c9bbf7a729dfe41969d.wav,1,5
483,2b4c61a00f25f7ee145d293251e8ff74.wav,5,4
484,2b535d668684abe940472a7051a5c23e.wav,0,5
485,2b5402f387f05cce43a0477c7ea8b1b7.wav,5,4
486,2b66ec821419c5e5383483588d5a984d.wav,2,5
487,2b86ce7f73a6ef86d6dfa90fe738781a.wav,3,1
488,2bb1ed1b7b287d7990e326f7c4f3f320.wav,2,1
489,2bc59b36bfde7d7d2cffc4d4695ac539.wav,5,4
490,2bc887f26db260e941cae455bd6516d2.wav,1,5
491,2bf48db02923ff534f997003c92b1d4b.wav,5,1
492,2c01a09c39cb81421f33470d78f72739.wav,1,5
493,2c01c77b6f548bc5c81fecc9a02c545e.wav,5,0
494,2c1584f5e545085cf868765156ae0b2a.wav,2,5
495,2c18c3638fcd251256e11d4c69ea3ee6.wav,5,1
496,2c2abd139913c9973559c57d739cb0db.wav,2,1
497,2c3f3df49e764595a6c7b63a2eb85466.wav,5,4
498,2c5c6f627b3df0eac17b0b83cfd9c307.wav,5,4
499,2c60807510436e045a2f0a7c7539d45b.wav,5,4
500,2c72b0a51763fbd5a6bf933390792159.wav,5,1
501,2c8ed5b702bf4e5ce459f238a631730b.wav,0,5
502,2c9c9a867197eea8ecb78d5833cc0263.wav,5,4
503,2caa5d3a01b2db86a141ee5600d4fe6a.wav,1,5
504,2cc4cffaaf1e28289f5abbefa764a76d.wav,5,4
505,2d023a21a259a93d7aa6f98fae948b7d.wav,1,2
506,2d062f938486a4aa878d0fa7ef07ebe9.wav,1,5
507,2d300261362b8821d51b3d7758bd772e.wav,3,5
508,2d3eac58b50f8331a2ecb015c8cd059f.wav,2,1
509,2d66bdc5bbaba6e70fd53c8e45c3feb6.wav,1,5
510,2d8127b796a4fbbd87372ebfcde57c38.wav,1,5
511,2d83c04d701d32f496845cdb0c771251.wav,3,5
512,2d9b82cff3c846776a76d93127bc7df5.wav,5,1
513,2daab3db8a99e00e231f891a34664a2b.wav,5,0
514,2e0307d8083e87f575c470f2406bea42.wav,4,5
515,2e433ce98e18cfca9c8d40126a2cc7be.wav,4,5
516,2e5b8b8dc897e736416da97023d2ee96.wav,4,5
517,2e7d7f7d05aec9b4d63b6c60e5a0b117.wav,2,1
518,2e7ebc96e7e1ad743f9bb910ec1c6f0a.wav,5,4
519,2e8683a66b95db34d83672f1b156ec4d.wav,5,1
520,2e9ae5a723e13f59ce3db54d93aba4cf.wav,2,5
521,2eb430c9ef02903bdc7d6bb57330ec13.wav,1,5
522,2ec8c17709757e420b24f127ade9106d.wav,1,2
523,2ee8de6b5ded2d6a47c1ed7174f948b5.wav,2,1
524,2eead6f46e1d72b4757cd46e6d1bd643.wav,5,4
525,2ef0dc0959e933085999cef229cea3b8.wav,2,5
526,2efe4bb811729b5f4fcc0d38b413e25c.wav,5,1
527,2f15dc92e60242603063fb4dd4b05d0c.wav,5,1
528,2f221514936cbb79dd53f071d76e5532.wav,1,2
529,2f715e6e271940263326b1904fbcac8a.wav,0,5
530,2f812631aa8e8182337b8ebe083a0185.wav,5,0
531,2fff5a17ffb767a2b4f186330667e825.wav,1,5
532,300d6eec3315fc48cb2e5ec5aee60a8f.wav,5,1
533,30195d236833b32ff9897fba9399d987.wav,1,5
534,30321a2e199998283e9fd79fd6598de6.wav,5,4
535,3065db2ae3a15785152796cbf110e03a.wav,5,1
536,30be8a8baf2bd6a55c47c6fcfbad2355.wav,5,4
537,30c13850f59db12615e4c9e5bec3700e.wav,2,1
538,30c32b897eeda61a185e209b8ac83aa0.wav,2,1
539,30ca82cd770fb7cfb60e94eeafe049ef.wav,5,1
540,30d1b4f3d1bb2170985bc06553f9dd04.wav,3,1
541,30e458316e0b43bd02ebf6e25b8b78eb.wav,3,5
542,310947c2d87c70428f5e55e989f0107d.wav,5,4
543,311b26920a43105a0109d8f95eef54b3.wav,5,1
544,315107b9d09d1d8b86b00eb551789b51.wav,1,5
545,318f14d326306a6f825b0c7c4459312c.wav,5,4
546,31903209a155dd64f2f80f3cd2a34716.wav,5,1
547,31924a343250caf074bea5f1bc41f148.wav,5,4
548,3199da76d2259a3790beba8e223d9401.wav,1,5
549,320423ebe402494a1161aab985b1b606.wav,2,1
550,320e32a1a85ae5d3849e0baddbee1673.wav,1,5
551,32132afa9e1153671e9c3a566f811041.wav,1,5
552,3226266bf574286d38089af329223857.wav,4,5
553,322e7861e82f463f5ecccb6d956af32f.wav,5,1
554,32362d878183e81a448b5bfbe2ee8a40.wav,2,1
555,323c0cddf3cd05ddd72e353a70ab0ea1.wav,1,5
556,325c3d9a71129da26b51d71a60c80148.wav,1,5
557,325cb0266ea40bb94ef1ce9bced8a6bc.wav,1,2
558,3275189c5a6b21e7c9b475f62acb47e3.wav,2,1
559,3276673c26655ad1aa02f76e2954a647.wav,5,4
560,328b2e85facbe9f94ee8d2b9f465ab0b.wav,3,5
561,32906f66e1ca4d48fc6dd5c82ffb1c53.wav,2,1
562,32cb0ebb49fe0d651b5838a6d151587e.wav,1,5
563,330482947e1274ae06b4fb6b0240b16a.wav,2,1
564,33113f1e2b4039ce4103e24d094cb189.wav,1,5
565,3314c466de7d526eaaa1a9ef2766fe84.wav,5,1
566,33b17adae6a34da7056cd5329f72a470.wav,3,5
567,33b8f59eb0dfe29572c56673fa3c28e2.wav,5,1
568,33b9cc2028d8fe9d368da2c9613c27c2.wav,1,5
569,34160e6506a4a5e21ab53105ea6bbf78.wav,1,5
570,341c336155ea130db958ca7bf5a2c244.wav,1,5
571,343414e520eed92495113bd17f8deb93.wav,5,0
572,349cc10180d54d59db6bdbedb4fefc65.wav,5,4
573,34a5111d473ea05db8c327388625a902.wav,0,5
574,34dcdd1b7be043a4920fbb90b3fd253a.wav,5,4
575,350d6b996414d285d590503b71c348d4.wav,4,5
576,3512e368933f8ffdc4a1c173fcd0de6f.wav,5,1
577,351dfd678688b3a720e45d65b91dcdf9.wav,2,1
578,35433774002ae3aaf3282697f2adcca9.wav,5,4
579,35457aceff51d96d1e19a8dee0fccfda.wav,5,4
580,3550f22dded03eb6afae131b9c1ec6a9.wav,5,1
581,3589d28ddbb1f2cacd6564a792717635.wav,5,4
582,358e2fbad74cf5df834b37c12ce862d3.wav,5,4
583,3592f6c19c0e8f447ad4a190d6f02986.wav,3,1
584,359aa6c0bd3cf0c957355ccf13f95316.wav,1,5
585,35bd6eefa3efdcb177468d6bd9264d61.wav,2,1
586,35c08b148c54490c23fff995a4b5633a.wav,1,5
587,35c1ef9cbc8ab9ffab7a6be8012b776a.wav,1,5
588,35e6e243da8bc34c58e3c747ca799298.wav,5,1
589,35e786ab61aa1689ea3e6f1723b7061d.wav,5,4
590,35f401203cdbe915223ea10662546de1.wav,5,1
591,3618457410aaeae9b6d219cb255d75b6.wav,5,1
592,3639360c75ab0b39916a61829e4f8ea3.wav,5,4
593,364039ea8cbe68b93d070c2351b95d9c.wav,5,1
594,3646e8e30617aa0821b6ce025a9cf4cd.wav,1,5
595,36592a35de24111852c88e9fe16f08e2.wav,3,5
596,36732f61487a8c6c45ecf286f238f981.wav,1,5
597,369380f07ba273196b5b19e12e206792.wav,5,0
598,36a4e6e5e82960421a83b30da3d01281.wav,5,4
599,36b5066dfd7105a5e0769da4312af3af.wav,5,1
600,36bd673d8b7e1b9f16eabbf663de6439.wav,1,2
601,36cf8d17ea3912534392ac60468e00a6.wav,5,1
602,36e09c875dc5239c495d4e931d66b51c.wav,5,4
603,36ea6b46a4312a19129b1ab6ce41ba91.wav,5,1
604,3725c823f8132e9f847314950b939793.wav,1,5
605,374a27d807f3ca83af7b4cde56df5214.wav,5,0
606,3779db6dca1fada5c44e5d72654389dd.wav,5,0
607,379d48e4a25fd8ffe2559b9f650243c5.wav,3,1
608,37a50d3fec4ade9b36219bbcf64dfa21.wav,1,5
609,37eb9ffbf7343172a40d215519f71795.wav,5,1
610,382221b1e0b3ae71c38d80287bfe84c9.wav,5,4
611,3824f37c5692c056f782255ecd9c4ab9.wav,5,0
612,382c81025708e537f0b1a27d63d1b9cf.wav,5,1
613,3888759dc2e63ef4797a4d1e81933a77.wav,2,1
614,38bb16daa99bc87284611f4a013cb561.wav,0,5
615,38bbd8325c1ba71f53167493cb5e5264.wav,2,1
616,38bfb4e9788b7e40540e1ee33c243d8b.wav,5,4
617,38e2c205342027e96732285e4949420e.wav,1,2
618,38e48be7958913e67398fbc6bab103b5.wav,1,5
619,391d5b340294e9b704db9b368f676eb8.wav,1,5
620,392b2588aade9b1e69d477216c1a686f.wav,3,5
621,392d8e44f246f4b73116c7cfe0d8f52b.wav,5,4
622,392df02d8d59a2a0e1fbaee74bdf8351.wav,5,4
623,39634bb627a4642e4346099546e3101a.wav,0,4
624,3977fa57673031881d95230259293207.wav,5,4
625,39904c2c83bc4884fe1eb3a58b1544c7.wav,2,1
626,3995542515658f5c76d27218aa17f9a1.wav,5,4
627,39d74daf1a424d5cbbe4d3a2dec471b2.wav,2,1
628,3a05e9c8f72bf7825762d823dbfc410a.wav,5,1
629,3a081f35879210f260f0651eca6abc04.wav,1,5
630,3a2880598dc234952b55c2441ca2fc16.wav,5,1
631,3a34dc5e281168e8f6c8020e17d983e5.wav,5,4
632,3a4181a7c9d80b523bacb4c37901ac61.wav,5,1
633,3a5dbfae6ba9c5d52a1c5a46f4f815cd.wav,5,4
634,3ac8db4713852e60fd6b90d39f28b0cd.wav,5,4
635,3af39d82d5833fb6cfffdd65bd377a3c.wav,1,5
636,3b11a564fb40606276cff4089f1de7e9.wav,5,1
637,3b3af02e254427d9013b781e2b694da4.wav,1,5
638,3b546ecbef05855f54261fc629e77113.wav,2,1
639,3bd8c4c2f6ab5860e6deef7670a5edb2.wav,5,4
640,3bddeaec96d8d3e01c02a2bf3aff78c7.wav,5,4
641,3beb732410a3f8d806d20a54bfc46c17.wav,2,1
642,3c00f3a518d24aa66d6253a9eaec605b.wav,3,5
643,3c139140929c0f59d1bfce46f10447aa.wav,1,5
644,3c1f693293dc70cc0e4a80483a2373ce.wav,1,5
645,3c34b16b69c0ac3e9c2e101d7c068815.wav,5,4
646,3c88e60215272afd19875cdcac728c90.wav,5,1
647,3ca45513e84da77ac6f0ab7050ce22d9.wav,5,1
648,3cc5cec7fde0f12b5cd520062231ce28.wav,5,0
649,3cd31262f3af8b9769515d8beb6f9dc3.wav,5,4
650,3cd95050c8dc5f5b570751d1b3c4ef89.wav,1,5
651,3ce269a167dafa4208985d61011f4b77.wav,5,4
652,3d06be58746dd2eb36cf84e725c74342.wav,5,1
653,3d12503c93dfd5d61ba5b2f2886ed43e.wav,5,4
654,3d2449919e1133b8b9170d6e28010cfe.wav,5,1
655,3d285fb4e8bee8352fd6e3b72e2b598c.wav,4,5
656,3d34d725bd12d926a0b4aec258673725.wav,5,4
657,3d3a6a9b2fa1bb92485055ac4f9e1124.wav,5,0
658,3d4c02269614552962431086f9ce25eb.wav,5,4
659,3d684e54be189d7b46ac1f78adb06dbe.wav,0,4
660,3d7bfa173b73f4093c878f26b45eba4f.wav,2,1
661,3d805d1d30ecede7007abfedc8c1ec18.wav,3,1
662,3da5e17d489d7203c44e27c9c048a700.wav,2,1
663,3dba791c399be089eabcc6560ae1be53.wav,3,5
664,3df7f1e4274d9b533e9f6b17d0dcceca.wav,5,1
665,3e109ed79b8c57a28ad7e4b20f09824d.wav,5,1
666,3e4fc2427aac04fff7b5e533ce0e3d7a.wav,5,4
667,3ea815fe316bf52cdd5e9b876ff6b5a1.wav,5,1
668,3ea9a29abe75fb92ed1d5107d665ff4e.wav,3,5
669,3ebd73b14a91e9aae9908ebb054eb1db.wav,1,5
670,3ec9b5f6fb3d604cdd1a6707f9082c3d.wav,2,1
671,3ed159f3fbc1d6d57d7f7494fb075166.wav,5,1
672,3ed4e5697ebcd0e03fe0dd5b83e660e7.wav,2,1
673,3ee77b4dd7de903d31da312dfb119fea.wav,2,1
674,3f067da80f2be32719f764e2e3d5285f.wav,5,4
675,3f12d259a8de6b42711be5bcbcaffb46.wav,5,1
676,3f1ba19a4c9031032dc8bbdfa66382a4.wav,4,5
677,3f253bb5b74cdba644fa951e32bea2b8.wav,5,4
678,3f49c77d0bc82fbd4298ad2339ad4d7f.wav,2,1
679,3f7b163e4340935f018ec02d9765115e.wav,2,1
680,3fc3d4142fb2cf07ff11850d82bcbe11.wav,5,1
681,3fd0874c39d34359dd53b7fdb48ad634.wav,5,1
682,3fd27c9f31a4566e0c9f0c9625bc7c90.wav,1,5
683,3fd9fac2f386a24cad932a0b3dfd93a5.wav,2,1
684,3fefdc33a0b0292e7adcc12c11b9be76.wav,5,4
685,401e2ba66eccadbae80785e9f168dc8c.wav,1,5
686,40253beeab371529bfc18413158cb852.wav,0,5
687,4029daf1183c0041c03b60b73af3c97b.wav,5,1
688,402d38826976a4300858b6591f3a7d17.wav,5,4
689,403ae5dfb236ea5f514b84b8b8ddf446.wav,5,0
690,405bc2e9b1df56993e0b502b74867d22.wav,2,1
691,405cfe571b416b6d979d3c6877d7e3fa.wav,5,1
692,40604dfe19a797fdd9d9f1dc1c867138.wav,1,5
693,406b91ae5a575f70cdb04940fa595f76.wav,5,4
694,40827b7e6e8449a4bf04c98b13702afd.wav,1,5
695,40850df65e3f3cce1818aa846a0cf986.wav,3,1
696,408a83876d3dcd72f937cd6e769a0ca1.wav,3,5
697,4096c47d1dd914fb8459f14f9a193606.wav,5,1
698,40ab3450d289f4e85057c37e68108319.wav,5,1
699,40adb432b2edbc02b8916542351edeb9.wav,5,4
700,40d2d1c10fa3baab4d677d470e5c5700.wav,2,1
701,40de0820af13a2482351150d197f3337.wav,4,5
702,40de2b63cc1b3abf9155a7f8e2578052.wav,1,5
703,40e01b72091affdb7c1bf91991910c11.wav,1,5
704,40f7bd2f8b3638e2aeb664e49a23d429.wav,1,2
705,412aa39456d4d03dbf5ace6a2da70c8c.wav,5,4
706,413597c7201945f9d3a14c93c78a59eb.wav,1,2
707,413c2119803c481c63825866cd9e0d91.wav,0,5
708,41740e0333f57614dba1c443834718fd.wav,2,1
709,41873059bdfc5157fa8eab24b6546ec9.wav,5,1
710,419a62770753620efa42f2825465beb6.wav,5,4
711,419e788e30367a2c6376949992269f17.wav,5,4
712,41c2101d248cf51e8110f407d4be1991.wav,5,4
713,41e92693de86f10ccb2a3dc7b65d2571.wav,3,5
714,423bdb023b287bc4d99addffab14f9e5.wav,2,5
715,423e795e4f1a4bf7ee190a65452a7f7f.wav,5,1
716,424b69d0806c8892914e4ecf26ee242d.wav,3,1
717,4297bfa3723da816b928350393b9b720.wav,5,1
718,42b63e3e360c0039cc0c015069e19ade.wav,1,5
719,42ca4c86bd3ebe3e33137bcb7d1f74c6.wav,5,1
720,42cb4eaee33bb2bbab58c5ab96401afe.wav,5,1
721,42e70c361d3c17d78c814c55adae9b61.wav,3,5
722,42e9aa1655fc3c058a008d87d0a913fb.wav,2,1
723,43503f80d720b69a49d83f5d36b1b29f.wav,5,4
724,436178587a6ec4e02fcb50a164b51ec9.wav,2,1
725,437d5a187f63ef4ff2fce4dbb66296b1.wav,3,5
726,43995f481d902483937a322b4b28c309.wav,3,5
727,439bf6d4cca1a5534cb3cf28ad2c82fc.wav,4,5
728,43cb58be54c6434510a2c7e5542ba545.wav,1,5
729,43cd0c99155284261eae8515348a3480.wav,5,1
730,43f8db688901e5837619895506d88780.wav,4,5
731,44016460930f803b2cf45efc5dd99052.wav,5,4
732,44070455f6f7646f7a46b90359d7b3fc.wav,5,4
733,442c63304d6719eb372f120cd3146880.wav,2,1
734,4432e49e57b29e8c696397050b1326fe.wav,5,1
735,44492b151663138b705acf71c001cfea.wav,0,5
736,44513be90587aa8a90631af1bc1c3973.wav,5,4
737,445a2d8c6b07b59cd460342987468c2b.wav,1,5
738,446176cbbcefc502d4467cf85dd53fd0.wav,5,1
739,44655b701439e15dd849351ff96ebb6f.wav,2,1
740,44dc7f62fc03df450d56f0c21a3cb299.wav,1,5
741,44e0551fd0961831a98b18452d5c7f08.wav,5,4
742,44fbd270dd2bd8e7e86fde51d7455802.wav,2,1
743,4501ad6ee2d2e8906216ecb4fda07580.wav,1,5
744,450c16387b448856b24ddd7cd941a7ac.wav,2,1
745,4534cc67ddacaa8513a53b67d465cd9c.wav,3,5
746,4537b55ebbc915188e1e8981f07ec25b.wav,5,4
747,453bcac5cfeb85626fd59f7e4463538c.wav,5,4
748,453c844f6eb7e1f2cdd86c0fe48736c4.wav,5,1
749,454607a20eb32bc9a28b25d0394b5944.wav,5,1
750,4547b415d632e12426b786588c54478f.wav,1,5
751,45566f5ee85ebcb3494f679af7ee8870.wav,5,4
752,45754b99b3c7d62f7215568685f11b2e.wav,5,0
753,45784c7841ab8f90ed87e9ced10426f0.wav,1,5
754,45916ea902feef6425b9fa7d054b0893.wav,2,1
755,45987cec115c4234f28e4eba59626239.wav,2,1
756,45ad50b6364efd46d85e2236d47f21a5.wav,5,1
757,45da3d038b4f9bc5029906c4a2e867e6.wav,5,4
758,45fbeab24726ae5ad394b9e550f4e505.wav,5,2
759,45fce50079b0108474b8c21caf61c725.wav,4,5
760,460fc1a4bb833b19ab71c1819dfc512d.wav,5,1
761,4610f631b5727052563a1789fbd4e7d3.wav,4,5
762,4614922c40e0854cae3e23baf007303b.wav,2,1
763,46210f2201bba48bb722b82588ec7f2e.wav,3,5
764,4645c8dd8ea023fe9606c65aac08ca69.wav,3,5
765,464f63327508d895529a5268d05fb550.wav,0,5
766,4660539a94aca9b21384ccb3d6c95cb1.wav,5,4
767,46608b1a645d2374d5b57fa423e8b9b8.wav,5,1
768,467ca88a8a868f396041bfdf7cb3548b.wav,1,5
769,46c3aebd2ed822d240ad5dae90d88473.wav,1,5
770,4726a9308f56c1bc58501e3cf9a29abf.wav,2,1
771,4735bae1cc77e4378c1121eefb26ee47.wav,3,5
772,4738f3191cf9a650d2a56e88558eff37.wav,5,4
773,473e4a24f04df169a1b6f9f0bdb8e19f.wav,1,5
774,473f71337aeee13a230db9a4295c84be.wav,5,4
775,47533b963c4fe1ea6581b3bc04c3bffb.wav,5,4
776,477e577425eba0311d57bb4a062c595c.wav,5,1
777,4792eaa7d5d638e49f7480ef766ebdf6.wav,3,5
778,479a7d5d8228556fdbe2d1d7409b38f9.wav,1,5
779,47a358ca8d3b07ec06bf34b7c474d852.wav,1,5
780,47b1cb5685c528c3580f3296eec977f8.wav,5,4
781,47b37051f420c7070c11886f31f69f67.wav,5,4
782,47b70676efcec17d1d8f439610ebcbd7.wav,1,2
783,47c861a1c309febd529debee87cba9a5.wav,2,1
784,47e53c033c5924dea5c93deba4a413e1.wav,5,1
785,48050d971123f1b26dc4dc3d74bd1c4b.wav,5,4
786,482363b2d4135000bb9fa066d44a8e65.wav,5,4
787,483b7b753c23330d55030784bfa000e9.wav,1,5
788,484ea455e7ef2c67e9b093d7f4172777.wav,1,5
789,4854f9341ed59478a897216d4abbc370.wav,5,4
790,485bbdd2a47454c21168f21f9f10b739.wav,5,4
791,4860824e4415bafc1f5b3f9801bffe8c.wav,5,1
792,48692b51d0cedc00ec8aba973fab6a80.wav,5,4
793,486e4c974467b8c17857d17459f50d2f.wav,1,5
794,487529b4186d72acdd1522d920164bbc.wav,5,4
795,487cef6d62a4c679aa97ac68841d0ddc.wav,1,5
796,488d0cdd7b7127f609adadc2ccc9303e.wav,5,4
797,4891a669640445537cf4180a833264e9.wav,2,1
798,48c880dcfa3574ad5a3876860b9e227c.wav,1,5
799,49033b5329c352a8adfb8af761c8ebea.wav,0,5
800,493a00ed8b9ee2dbbf6e0caaa4bee0e1.wav,5,1
801,49550a9b6fab27309b92f6b4b3660f4d.wav,2,1
802,495c41c3c795a2f321d18fb49acbdbc6.wav,1,5
803,495f5705dd28f0cf5d0f5259d43ed518.wav,4,5
804,4961a809ae610e72e9720ff258ffb3e2.wav,5,1
805,496a10b37d65fbde2e7e5f514b7362e8.wav,5,4
806,497d98cbe681e5935c628881abe5eb33.wav,3,5
807,49bbb22a2a03a82a5d0b06e809acc024.wav,5,1
808,49e7e3b7e448174d45c76740a3ce1ef9.wav,1,5
809,49ec84db1ba8ec064f4fc5a8702ce85b.wav,0,5
810,4a0338f43a38b175b7933cbc88562c9e.wav,2,1
811,4a0eb1fdebf5e56fa79aec60a199ffb5.wav,3,1
812,4a1301f834e8da25de2bf79d9a92bb05.wav,5,1
813,4a1768babc82b10babf5eef3c3453f90.wav,4,5
814,4a4c2ef7a8fea1b924f82524ef78d827.wav,2,1
815,4a5d665192e8587b11df31e06d567212.wav,5,1
816,4a678d670de843c4acf5b5962aca656e.wav,3,5
817,4a6da6c83c93228fbd6de07794014025.wav,1,5
818,4a916bd9f7fbf2945ea1035ca3f46a20.wav,5,1
819,4a9dc90581e728825eee502ae5f2dc35.wav,5,1
820,4aa84402e969ed23c319e97bfc787cc3.wav,3,5
821,4abece7a08ee9bb993324de3681bf87a.wav,5,4
822,4aeb07e9af4881b5e55eb3f165ddca86.wav,5,1
823,4aec1119ed640ec1b8626442bc830e57.wav,5,0
824,4afb059f36c55adf952ec68d275013ac.wav,3,5
825,4afbf91f2779eba7af5ce631d615f35c.wav,1,3
826,4b050a8f9598091e9ef1ef19b825051c.wav,5,2
827,4b2cd7be81ef28a2c7a2aeb2b97f8547.wav,5,1
828,4b626bda91b206a6eac003a9ef940b5d.wav,5,1
829,4b6e966a88a33fd99a34b597fa356bb7.wav,2,1
830,4b7d2101f719849d0b986eed33143ee4.wav,2,5
831,4b7fec54dd1448606086f34a155b8601.wav,2,1
832,4b8b2ec547cb94d9d4ac238deb9fe6fe.wav,1,5
833,4bbc7879edcd99bbe1ad85bb056b6c59.wav,5,1
834,4bd06924dd474f1eb6e59fb894942051.wav,5,1
835,4be47ff791910ce35e83d6e8c961089c.wav,5,4
836,4bf206761484fba95d252fb40317617f.wav,5,4
837,4c1d814112833d7f8ad8e8e99e5b43bd.wav,1,5
838,4c28940231eec6adf2ef5ca47b2e680c.wav,5,4
839,4c3ebe73757a6beebfeb4df506ee20cb.wav,0,5
840,4c49b4ff9cac26665e228c303220d70b.wav,5,4
841,4c66086bc5d5c97bc6ea9642321f20dc.wav,5,1
842,4c9d2ab99c5f5588f2c9a5d74370faee.wav,5,0
843,4cea69e4775f0bdcba51b42bbf87f60d.wav,1,5
844,4d19b64580fb037a7a6ff9ca20ace7c9.wav,4,5
845,4d2dc40f13648a2f8933f64a132f5e84.wav,2,1
846,4d3ffee8d73db1b2c1b4656e220c56f8.wav,2,1
847,4d55a7ee3c1e80b0682d6f1572a45ed0.wav,5,1
848,4d635899dcd1805a223e5406b90c8370.wav,5,4
849,4d761fd58c2ddaddc0c1475c23e75c44.wav,2,5
850,4d85c32b9b86adf99d295d2729647f58.wav,5,1
851,4da28ca109f7c7642842f811a657f995.wav,5,4
852,4da72921c527ee7273ceed890029c1a5.wav,1,5
853,4da72d130019b2dd12d753ed568fe672.wav,0,5
854,4da7646d67b1389481a9852a051ded24.wav,4,5
855,4dba0b277b8894e5414d86c581123c69.wav,5,2
856,4dc77720f754708c3ededaceb22c51ea.wav,2,1
857,4dcf2bdabfe4cd89701e5249de65c1b2.wav,1,5
858,4dd8d67903378985b021f30645a92127.wav,5,1
859,4df07c65b676ac07b9ba230d4991815d.wav,1,2
860,4df3035dcba3d0b0c5f1ad8ac9d1e30e.wav,5,4
861,4e5135273149618f6b50370f24ef2c2b.wav,1,5
862,4e62934e5e83d2ec8fbdf75080cbc172.wav,5,1
863,4e783f2d5f6a3403c55c99f01707febd.wav,5,1
864,4e8d762ecdf16096b892dc4559982bf4.wav,3,5
865,4ead2dff695ea5afdf46d2bdfedb3c03.wav,1,5
866,4ebec2224ad2d802fd8a43b05148bb3b.wav,5,0
867,4f28cb0f01abb08c861246e5fd787cfe.wav,5,1
868,4f30c18cd230f3496112e693970b0df1.wav,5,1
869,4f5066317a9dbdead44690ae1beb08a5.wav,2,1
870,4f7c377666bd2f9b0b9b80d4765fe5ba.wav,2,1
871,4fb500daa23194c3917164f36ed7baf4.wav,5,1
872,4fcd2e2e481a93b7b858e2b2acdd3f6f.wav,2,5
873,4fd4f565a58e26cf9ff3df6627f5ee2b.wav,5,4
874,4ffc0f48d4905f9a470a7773da17d4cf.wav,5,4
875,5000ecda1243a90ee35c8c72652f84b6.wav,3,5
876,5022e31b9ea936faf16f689c6318cbd5.wav,0,5
877,502915e251df1ce387395e8ac747dc40.wav,1,5
878,5035be840879ae48675683e471e2b43b.wav,0,5
879,5074f7e8d3099faa3b13e416a27cf4e1.wav,1,5
880,509e22afd67f4f0cefc4448f8ca5d380.wav,5,4
881,50b26a5d33e72fa9a93684ccf419e340.wav,4,5
882,50c152a5f6c693046fa17d55ff3fe37d.wav,5,1
883,50f1ca0b3f91cfe5425dc909c8bf001e.wav,2,1
884,50faa5e72d1a81674de29c2b920b905e.wav,5,4
885,5106c0f64bc14138b6c63c542656f19b.wav,5,1
886,5119b4adb4ab94d96f7a55babc5688a1.wav,4,5
887,5127c8654ece0deb0b647ffb6ef3d422.wav,5,4
888,5150f124253a1f31749736eff8af75ff.wav,0,5
889,515f2f63152e04fdc89a6583046f3562.wav,1,5
890,51b8297a5998204b2bc71487bdd5c87b.wav,5,4
891,51c4bc1362fec204329e7fbe86f2f600.wav,5,4
892,51d451e57110bae6b7160540d2866923.wav,1,5
893,51e70749ae5fd2e0db2f9fe1f0a88217.wav,5,1
894,5205c621d3acc45a1c1b87b69d0faae4.wav,4,5
895,522f00228dc3627c07ee93f56b3896f6.wav,1,5
896,523c8a5657084c6a543715f188745aea.wav,4,5
897,525485aff55c88a81ec876922bc5ca48.wav,2,1
898,5278535124838581a6ef87f249a85139.wav,1,5
899,52bf7ac4696ef18fc40f7d21abdfc30d.wav,3,5
900,52c3de6a80212a8b02252cac77789fc0.wav,5,1
901,52f4c4be816659e2324f816d8b7f8928.wav,5,1
